cluster,n_molecules,MolWt,LogP,TPSA,Rings
460,1528,295.7962212041885,5.075021204188484,26.42200261780105,3.8534031413612566
780,1527,305.3846555337263,4.254546103470861,28.34709233791748,3.1250818598559267
216,1521,356.65727284681134,5.190426942800792,47.78309007232085,4.086785009861933
398,1519,291.13096115865704,4.428608966425283,32.14605003291639,3.217906517445688
315,1519,308.93793021724827,4.5149984726793955,29.31803818301514,2.6497695852534564
159,1513,336.0220528750827,2.979555036351621,70.13012557832121,2.5875743555849304
263,1499,377.1174236157439,3.40706070046698,61.531014009339565,2.533689126084056
223,1494,376.38820615796527,3.2540064792503363,80.17120481927711,2.4016064257028114
147,1487,476.8371553463351,-0.9284915736381962,166.34993947545394,3.812373907195696
646,1481,242.66364956110735,3.3040277515192455,28.420006752194464,2.8345712356515866
380,1480,455.6809702702705,2.0638818986486505,125.80998648648651,2.6716216216216218
224,1471,365.4575220938138,3.83781012236574,63.91864038069341,3.0217539089055063
342,1467,340.6627089297887,5.016374989775055,25.938650306748468,3.7334696659850035
604,1465,279.3511201365188,4.465589508532426,32.104866894197954,1.8737201365187712
615,1462,1065.5229179206572,0.8578736114911124,501.6776744186048,9.322161422708618
317,1462,351.188742134063,3.7352319562243523,59.09435020519836,2.72640218878249
350,1460,260.5253178082192,3.9175305205479476,30.666219178082187,1.9431506849315068
241,1459,307.12001507882115,3.2501052707333806,59.69067169294037,2.3077450308430434
81,1458,357.73985871056254,3.2226236351165998,66.50430041152264,2.2352537722908092
300,1455,308.73246529209626,3.1539676357388333,50.08711340206185,1.6989690721649484
919,1454,394.3052221458048,2.4870657771664386,66.56989683631362,4.853507565337002
156,1453,301.8138052305575,2.6263415829318664,55.32412250516174,1.6854783207157604
264,1443,603.2571379071381,3.365360318780324,130.11697851697852,7.2321552321552325
639,1438,271.30470653685677,3.543097642559112,41.1436230876217,2.2496522948539637
517,1437,310.53178914405015,3.3157553096729315,46.58827418232429,3.32776617954071
336,1436,452.49434401114223,5.234019254874656,60.53538300835655,4.637883008356546
619,1426,429.642574333801,4.356001402524548,54.94461430575034,6.337307152875176
375,1424,353.3571193820226,3.85945223314607,48.07428370786517,2.976825842696629
546,1424,297.86240800561797,2.5530929775280913,62.059255617977534,1.6762640449438202
155,1423,353.4151588193957,4.5874935277582605,39.65836964160225,3.9634574841883343
304,1406,286.6032226173542,3.948164950213373,37.64933143669986,2.677809388335704
279,1403,404.54405559515345,5.5460325017819,54.20109764789736,3.55096222380613
945,1402,276.14678601997144,3.5109469329529275,39.87879457917261,2.4472182596291012
218,1402,371.33196932952933,4.4035913409415155,60.70794579172611,2.559201141226819
435,1395,326.6460028673835,4.115904050179214,37.942845878136204,3.5720430107526884
505,1394,404.79978622668585,3.9007095552367312,71.57967001434722,2.4354375896700144
963,1391,396.0894960460102,4.89155593817398,28.580934579439255,2.357296908698778
484,1391,270.0993206326384,2.8456208698777874,63.820093457943926,0.22070452911574406
260,1386,397.2272655122656,6.836385526695527,28.322222222222226,4.911976911976912
198,1384,352.899135115607,3.609337326589598,64.77487716763007,3.0433526011560694
257,1384,350.10338728323705,4.400581358381506,43.05169075144509,2.35621387283237
528,1383,347.0917389732466,4.440599840925527,52.97777295733913,3.6268980477223427
280,1383,353.76301590744765,3.7874433405639936,62.012660882140274,1.9761388286334056
718,1381,285.6743120926865,3.1512331281679957,40.29034757422158,2.8167994207096307
97,1380,364.52940797101456,5.186191681159424,40.03478260869565,2.199275362318841
462,1380,465.24951014492774,4.022942615942032,80.64390579710145,5.614492753623188
321,1379,1011.4251696881797,-0.07059253807106187,346.7302755620015,3.6751269035532994
122,1376,347.9172601744187,3.533911831395351,61.68561773255814,1.3757267441860466
576,1373,703.9387815003638,10.358685280407856,133.0369919883467,0.1442097596504006
337,1369,269.7625836376918,2.833289890430973,44.52062819576334,2.4324324324324325
625,1367,367.35148354059993,4.100940460863208,68.3609070958303,4.1119239209948795
174,1366,374.9026281112739,4.366604538799417,52.83122254758418,2.282576866764275
217,1364,382.391586510264,4.582743995601176,61.41969208211143,3.713343108504399
225,1363,340.5274644167279,3.3483447175348515,57.11557593543654,3.443140132061629
226,1361,249.0778787656135,3.8297424099926545,18.94875091844232,2.922116091109478
491,1361,291.80527773695815,3.663185466568702,25.54651726671565,1.6759735488611316
169,1360,392.1010794117648,3.117412485294119,93.93034558823531,3.2698529411764707
222,1359,327.77757836644594,3.534344238410598,49.04378955114055,3.568800588668138
697,1358,333.124529455081,3.37248139911635,50.28226804123711,2.6200294550810015
305,1355,331.57947749077505,2.6092512398523997,58.79915867158672,2.94760147601476
349,1352,354.5390865384616,3.110930414201185,64.94802514792899,3.1116863905325443
773,1343,247.87532166790768,2.874479955323903,42.77178704393149,2.543559195830231
746,1343,769.6841630677591,1.997125152643339,225.45285182427398,5.356664184661207
162,1342,345.4452466467959,3.793134262295084,42.31531296572281,3.34575260804769
231,1341,283.86739970171516,3.8449340865026125,36.4989187173751,1.6703952274422074
510,1340,334.4505947761195,3.290656753731346,62.347604477611945,3.6850746268656716
212,1338,405.1115657698058,5.803738325859494,51.380590433482816,3.6756352765321374
55,1332,305.8700315315316,3.3664307057057075,49.145472972972975,1.8866366366366367
531,1331,347.51968144252453,4.426416619083399,50.0436664162284,3.6468820435762583
939,1328,338.32226882530125,1.902761265060242,78.96792921686747,3.7221385542168677
78,1325,351.83234113207556,2.8393463471698133,77.4021433962264,2.0528301886792453
501,1324,280.5470543806647,4.083745770392751,35.32558912386707,2.711480362537764
93,1324,387.4880619335348,3.071670581570999,81.04396525679759,3.006797583081571
423,1323,268.61940362811794,3.575934232804235,30.84003023431595,2.8624338624338623
150,1323,353.942030234316,4.068272139077855,57.34842781557067,1.4595616024187452
450,1322,373.08276928895623,2.850163540090773,100.76012102874434,2.9364599092284416
563,1322,387.327504538578,4.664671989409988,54.89372163388805,2.881996974281392
607,1321,351.44507721423173,3.211194322482969,60.857676003028004,4.062074186222558
384,1319,270.581459438969,3.9623282789992444,31.960614101592117,2.76497346474602
897,1314,412.10858599695604,4.1198478919330315,69.26447488584476,4.418569254185693
787,1310,354.9997534351146,4.089981587786262,70.21965648854962,3.9450381679389315
496,1309,383.8455805958748,5.243341925133692,52.44844919786097,3.779984721161192
301,1301,366.6182936202922,4.573147924673331,65.9904381245196,3.162182936202921
